setting,iteration,map50_mean,map50_sem
YOLOv4 default,1899,0.4237333333333333,0.038673088547176805
YOLOv4 default,1900,0.4062766666666666,0.006378518203487561
YOLOv4 default,1901,0.4062666666666666,0.012762749616668725
YOLOv4 default,1902,0.4062666666666666,0.012762749616668725
YOLOv4 default,1903,0.4062666666666666,0.012762749616668725
YOLOv4 default,1904,0.4062666666666666,0.012762749616668725
YOLOv4 default,1905,0.4062666666666666,0.012762749616668725
YOLOv4 default,1906,0.4062666666666666,0.012762749616668725
YOLOv4 default,1907,0.4062666666666666,0.012762749616668725
YOLOv4 default,1908,0.4062666666666666,0.012762749616668725
YOLOv4 default,1909,0.4062666666666666,0.012762749616668725
YOLOv4 default,1910,0.4062666666666666,0.012762749616668725
YOLOv4 default,1911,0.4062666666666666,0.012762749616668725
YOLOv4 default,1912,0.4062666666666666,0.012762749616668725
YOLOv4 default,1913,0.4062666666666666,0.012762749616668725
YOLOv4 default,1914,0.4062666666666666,0.012762749616668725
YOLOv4 default,1915,0.4062666666666666,0.012762749616668725
YOLOv4 default,1916,0.4062666666666666,0.012762749616668725
YOLOv4 default,1917,0.4062666666666666,0.012762749616668725
YOLOv4 default,1918,0.4062666666666666,0.012762749616668725
YOLOv4 default,1919,0.4062666666666666,0.012762749616668725
YOLOv4 default,1920,0.4062666666666666,0.012762749616668725
YOLOv4 default,1921,0.4062666666666666,0.012762749616668725
YOLOv4 default,1922,0.4062666666666666,0.012762749616668725
YOLOv4 default,1923,0.4062666666666666,0.012762749616668725
YOLOv4 default,1924,0.4062666666666666,0.012762749616668725
YOLOv4 default,1925,0.4062666666666666,0.012762749616668725
YOLOv4 default,1926,0.4062666666666666,0.012762749616668725
YOLOv4 default,1927,0.4062666666666666,0.012762749616668725
YOLOv4 default,1928,0.4062666666666666,0.012762749616668725
YOLOv4 default,1929,0.4062666666666666,0.012762749616668725
YOLOv4 default,1930,0.4062666666666666,0.012762749616668725
YOLOv4 default,1931,0.4062666666666666,0.012762749616668725
YOLOv4 default,1932,0.4062666666666666,0.012762749616668725
YOLOv4 default,1933,0.4062666666666666,0.012762749616668725
YOLOv4 default,1934,0.4062666666666666,0.012762749616668725
YOLOv4 default,1935,0.4062666666666666,0.012762749616668725
YOLOv4 default,1936,0.4062666666666666,0.012762749616668725
YOLOv4 default,1937,0.4062666666666666,0.012762749616668725
YOLOv4 default,1938,0.4062666666666666,0.012762749616668725
YOLOv4 default,1939,0.4062666666666666,0.012762749616668725
YOLOv4 default,1940,0.4062666666666666,0.012762749616668725
YOLOv4 default,1941,0.4062666666666666,0.012762749616668725
YOLOv4 default,1942,0.4062666666666666,0.012762749616668725
YOLOv4 default,1943,0.4062666666666666,0.012762749616668725
YOLOv4 default,1944,0.4062666666666666,0.012762749616668725
YOLOv4 default,1945,0.4062666666666666,0.012762749616668725
YOLOv4 default,1946,0.4062666666666666,0.012762749616668725
YOLOv4 default,1947,0.4062666666666666,0.012762749616668725
YOLOv4 default,1948,0.4062666666666666,0.012762749616668725
YOLOv4 default,1949,0.4062666666666666,0.012762749616668725
YOLOv4 default,1950,0.4062666666666666,0.012762749616668725
YOLOv4 default,1951,0.4062666666666666,0.012762749616668725
YOLOv4 default,1952,0.4062666666666666,0.012762749616668725
YOLOv4 default,1953,0.4062666666666666,0.012762749616668725
YOLOv4 default,1954,0.4062666666666666,0.012762749616668725
YOLOv4 default,1955,0.4062666666666666,0.012762749616668725
YOLOv4 default,1956,0.4062666666666666,0.012762749616668725
YOLOv4 default,1957,0.4062666666666666,0.012762749616668725
YOLOv4 default,1958,0.4062666666666666,0.012762749616668725
YOLOv4 default,1959,0.4062666666666666,0.012762749616668725
YOLOv4 default,1960,0.4062666666666666,0.012762749616668725
YOLOv4 default,1961,0.4062666666666666,0.012762749616668725
YOLOv4 default,1962,0.4062666666666666,0.012762749616668725
YOLOv4 default,1963,0.4062666666666666,0.012762749616668725
YOLOv4 default,1964,0.4062666666666666,0.012762749616668725
YOLOv4 default,1965,0.4062666666666666,0.012762749616668725
YOLOv4 default,1966,0.4062666666666666,0.012762749616668725
YOLOv4 default,1967,0.4062666666666666,0.012762749616668725
YOLOv4 default,1968,0.4062666666666666,0.012762749616668725
YOLOv4 default,1969,0.4062666666666666,0.012762749616668725
YOLOv4 default,1970,0.4062666666666666,0.012762749616668725
YOLOv4 default,1971,0.4062666666666666,0.012762749616668725
YOLOv4 default,1972,0.4062666666666666,0.012762749616668725
YOLOv4 default,1973,0.4062666666666666,0.012762749616668725
YOLOv4 default,1974,0.4062666666666666,0.012762749616668725
YOLOv4 default,1975,0.4062666666666666,0.012762749616668725
YOLOv4 default,1976,0.4062666666666666,0.012762749616668725
YOLOv4 default,1977,0.4062666666666666,0.012762749616668725
YOLOv4 default,1978,0.4062666666666666,0.012762749616668725
YOLOv4 default,1979,0.4062666666666666,0.012762749616668725
YOLOv4 default,1980,0.4062666666666666,0.012762749616668725
YOLOv4 default,1981,0.4062666666666666,0.012762749616668725
YOLOv4 default,1982,0.4062666666666666,0.012762749616668725
YOLOv4 default,1983,0.4062666666666666,0.012762749616668725
YOLOv4 default,1984,0.4062666666666666,0.012762749616668725
YOLOv4 default,1985,0.4062666666666666,0.012762749616668725
YOLOv4 default,1986,0.4062666666666666,0.012762749616668725
YOLOv4 default,1987,0.4062666666666666,0.012762749616668725
YOLOv4 default,1988,0.4062666666666666,0.012762749616668725
YOLOv4 default,1989,0.4062666666666666,0.012762749616668725
YOLOv4 default,1990,0.4062666666666666,0.012762749616668725
YOLOv4 default,1991,0.4062666666666666,0.012762749616668725
YOLOv4 default,1992,0.4062666666666666,0.012762749616668725
YOLOv4 default,1993,0.4062666666666666,0.012762749616668725
YOLOv4 default,1994,0.4062666666666666,0.012762749616668725
YOLOv4 default,1995,0.4062666666666666,0.012762749616668725
YOLOv4 default,1996,0.4062666666666666,0.012762749616668725
YOLOv4 default,1997,0.4062666666666666,0.012762749616668725
YOLOv4 default,1998,0.4062666666666666,0.012762749616668725
YOLOv4 default,1999,0.4062666666666666,0.012762749616668725
YOLOv4 default,2000,0.42705066666666663,0.025404708248013136
YOLOv4 default,2001,0.4270666666666667,0.05081385419133033
YOLOv4 default,2002,0.4270666666666667,0.05081385419133033
YOLOv4 default,2003,0.4270666666666667,0.05081385419133033
YOLOv4 default,2004,0.4270666666666667,0.05081385419133033
YOLOv4 default,2005,0.4270666666666667,0.05081385419133033
YOLOv4 default,2006,0.4270666666666667,0.05081385419133033
YOLOv4 default,2007,0.4270666666666667,0.05081385419133033
YOLOv4 default,2008,0.4270666666666667,0.05081385419133033
YOLOv4 default,2009,0.4270666666666667,0.05081385419133033
YOLOv4 default,2010,0.4270666666666667,0.05081385419133033
YOLOv4 default,2011,0.4270666666666667,0.05081385419133033
YOLOv4 default,2012,0.4270666666666667,0.05081385419133033
YOLOv4 default,2013,0.4270666666666667,0.05081385419133033
YOLOv4 default,2014,0.4270666666666667,0.05081385419133033
YOLOv4 default,2015,0.4270666666666667,0.05081385419133033
YOLOv4 default,2016,0.4270666666666667,0.05081385419133033
YOLOv4 default,2017,0.4270666666666667,0.05081385419133033
YOLOv4 default,2018,0.4270666666666667,0.05081385419133033
YOLOv4 default,2019,0.4270666666666667,0.05081385419133033
YOLOv4 default,2020,0.4270666666666667,0.05081385419133033
YOLOv4 default,2021,0.4270666666666667,0.05081385419133033
YOLOv4 default,2022,0.4270666666666667,0.05081385419133033
YOLOv4 default,2023,0.4270666666666667,0.05081385419133033
YOLOv4 default,2024,0.4270666666666667,0.05081385419133033
YOLOv4 default,2025,0.4270666666666667,0.05081385419133033
YOLOv4 default,2026,0.4270666666666667,0.05081385419133033
YOLOv4 default,2027,0.4270666666666667,0.05081385419133033
YOLOv4 default,2028,0.4270666666666667,0.05081385419133033
YOLOv4 default,2029,0.4270666666666667,0.05081385419133033
YOLOv4 default,2030,0.4270666666666667,0.05081385419133033
YOLOv4 default,2031,0.4270666666666667,0.05081385419133033
YOLOv4 default,2032,0.4270666666666667,0.05081385419133033
YOLOv4 default,2033,0.4270666666666667,0.05081385419133033
YOLOv4 default,2034,0.4270666666666667,0.05081385419133033
YOLOv4 default,2035,0.4270666666666667,0.05081385419133033
YOLOv4 default,2036,0.4270666666666667,0.05081385419133033
YOLOv4 default,2037,0.4270666666666667,0.05081385419133033
YOLOv4 default,2038,0.4270666666666667,0.05081385419133033
YOLOv4 default,2039,0.4270666666666667,0.05081385419133033
YOLOv4 default,2040,0.4270666666666667,0.05081385419133033
YOLOv4 default,2041,0.4270666666666667,0.05081385419133033
YOLOv4 default,2042,0.4270666666666667,0.05081385419133033
YOLOv4 default,2043,0.4270666666666667,0.05081385419133033
YOLOv4 default,2044,0.4270666666666667,0.05081385419133033
YOLOv4 default,2045,0.4270666666666667,0.05081385419133033
YOLOv4 default,2046,0.4270666666666667,0.05081385419133033
YOLOv4 default,2047,0.4270666666666667,0.05081385419133033
YOLOv4 default,2048,0.4270666666666667,0.05081385419133033
YOLOv4 default,2049,0.4270666666666667,0.05081385419133033
YOLOv4 default,2050,0.4270666666666667,0.05081385419133033
YOLOv4 default,2051,0.4270666666666667,0.05081385419133033
YOLOv4 default,2052,0.4270666666666667,0.05081385419133033
YOLOv4 default,2053,0.4270666666666667,0.05081385419133033
YOLOv4 default,2054,0.4270666666666667,0.05081385419133033
YOLOv4 default,2055,0.4270666666666667,0.05081385419133033
YOLOv4 default,2056,0.4270666666666667,0.05081385419133033
YOLOv4 default,2057,0.4270666666666667,0.05081385419133033
YOLOv4 default,2058,0.4270666666666667,0.05081385419133033
YOLOv4 default,2059,0.4270666666666667,0.05081385419133033
YOLOv4 default,2060,0.4270666666666667,0.05081385419133033
YOLOv4 default,2061,0.4270666666666667,0.05081385419133033
YOLOv4 default,2062,0.4270666666666667,0.05081385419133033
YOLOv4 default,2063,0.4270666666666667,0.05081385419133033
YOLOv4 default,2064,0.4270666666666667,0.05081385419133033
YOLOv4 default,2065,0.4270666666666667,0.05081385419133033
YOLOv4 default,2066,0.4270666666666667,0.05081385419133033
YOLOv4 default,2067,0.4270666666666667,0.05081385419133033
YOLOv4 default,2068,0.4270666666666667,0.05081385419133033
YOLOv4 default,2069,0.4270666666666667,0.05081385419133033
YOLOv4 default,2070,0.4270666666666667,0.05081385419133033
YOLOv4 default,2071,0.4270666666666667,0.05081385419133033
YOLOv4 default,2072,0.4270666666666667,0.05081385419133033
YOLOv4 default,2073,0.4270666666666667,0.05081385419133033
YOLOv4 default,2074,0.4270666666666667,0.05081385419133033
YOLOv4 default,2075,0.4270666666666667,0.05081385419133033
YOLOv4 default,2076,0.4270666666666667,0.05081385419133033
YOLOv4 default,2077,0.4270666666666667,0.05081385419133033
YOLOv4 default,2078,0.4270666666666667,0.05081385419133033
YOLOv4 default,2079,0.4270666666666667,0.05081385419133033
YOLOv4 default,2080,0.4270666666666667,0.05081385419133033
YOLOv4 default,2081,0.4270666666666667,0.05081385419133033
YOLOv4 default,2082,0.4270666666666667,0.05081385419133033
YOLOv4 default,2083,0.4270666666666667,0.05081385419133033
YOLOv4 default,2084,0.4270666666666667,0.05081385419133033
YOLOv4 default,2085,0.4270666666666667,0.05081385419133033
YOLOv4 default,2086,0.4270666666666667,0.05081385419133033
YOLOv4 default,2087,0.4270666666666667,0.05081385419133033
YOLOv4 default,2088,0.4270666666666667,0.05081385419133033
YOLOv4 default,2089,0.4270666666666667,0.05081385419133033
YOLOv4 default,2090,0.4270666666666667,0.05081385419133033
YOLOv4 default,2091,0.4270666666666667,0.05081385419133033
YOLOv4 default,2092,0.4270666666666667,0.05081385419133033
YOLOv4 default,2093,0.4270666666666667,0.05081385419133033
YOLOv4 default,2094,0.4270666666666667,0.05081385419133033
YOLOv4 default,2095,0.4270666666666667,0.05081385419133033
YOLOv4 default,2096,0.4270666666666667,0.05081385419133033
YOLOv4 default,2097,0.4270666666666667,0.05081385419133033
YOLOv4 default,2098,0.4270666666666667,0.05081385419133033
YOLOv4 default,2099,0.4270666666666667,0.05081385419133033
YOLOv4 default,2100,0.46373955555555546,0.022997120016012104
YOLOv4 default,2101,0.46373333333333333,0.04600207724778428
YOLOv4 default,2102,0.46373333333333333,0.04600207724778428
YOLOv4 default,2103,0.46373333333333333,0.04600207724778428
YOLOv4 default,2104,0.46373333333333333,0.04600207724778428
YOLOv4 default,2105,0.46373333333333333,0.04600207724778428
YOLOv4 default,2106,0.46373333333333333,0.04600207724778428
YOLOv4 default,2107,0.46373333333333333,0.04600207724778428
YOLOv4 default,2108,0.46373333333333333,0.04600207724778428
YOLOv4 default,2109,0.46373333333333333,0.04600207724778428
YOLOv4 default,2110,0.46373333333333333,0.04600207724778428
YOLOv4 default,2111,0.46373333333333333,0.04600207724778428
YOLOv4 default,2112,0.46373333333333333,0.04600207724778428
YOLOv4 default,2113,0.46373333333333333,0.04600207724778428
YOLOv4 default,2114,0.46373333333333333,0.04600207724778428
YOLOv4 default,2115,0.46373333333333333,0.04600207724778428
YOLOv4 default,2116,0.46373333333333333,0.04600207724778428
YOLOv4 default,2117,0.46373333333333333,0.04600207724778428
YOLOv4 default,2118,0.46373333333333333,0.04600207724778428
YOLOv4 default,2119,0.46373333333333333,0.04600207724778428
YOLOv4 default,2120,0.46373333333333333,0.04600207724778428
YOLOv4 default,2121,0.46373333333333333,0.04600207724778428
YOLOv4 default,2122,0.46373333333333333,0.04600207724778428
YOLOv4 default,2123,0.46373333333333333,0.04600207724778428
YOLOv4 default,2124,0.46373333333333333,0.04600207724778428
YOLOv4 default,2125,0.46373333333333333,0.04600207724778428
YOLOv4 default,2126,0.46373333333333333,0.04600207724778428
YOLOv4 default,2127,0.46373333333333333,0.04600207724778428
YOLOv4 default,2128,0.46373333333333333,0.04600207724778428
YOLOv4 default,2129,0.46373333333333333,0.04600207724778428
YOLOv4 default,2130,0.46373333333333333,0.04600207724778428
YOLOv4 default,2131,0.46373333333333333,0.04600207724778428
YOLOv4 default,2132,0.46373333333333333,0.04600207724778428
YOLOv4 default,2133,0.46373333333333333,0.04600207724778428
YOLOv4 default,2134,0.46373333333333333,0.04600207724778428
YOLOv4 default,2135,0.46373333333333333,0.04600207724778428
YOLOv4 default,2136,0.46373333333333333,0.04600207724778428
YOLOv4 default,2137,0.46373333333333333,0.04600207724778428
YOLOv4 default,2138,0.46373333333333333,0.04600207724778428
YOLOv4 default,2139,0.46373333333333333,0.04600207724778428
YOLOv4 default,2140,0.46373333333333333,0.04600207724778428
YOLOv4 default,2141,0.46373333333333333,0.04600207724778428
YOLOv4 default,2142,0.46373333333333333,0.04600207724778428
YOLOv4 default,2143,0.46373333333333333,0.04600207724778428
YOLOv4 default,2144,0.46373333333333333,0.04600207724778428
YOLOv4 default,2145,0.46373333333333333,0.04600207724778428
YOLOv4 default,2146,0.46373333333333333,0.04600207724778428
YOLOv4 default,2147,0.46373333333333333,0.04600207724778428
YOLOv4 default,2148,0.46373333333333333,0.04600207724778428
YOLOv4 default,2149,0.46373333333333333,0.04600207724778428
YOLOv4 default,2150,0.46373333333333333,0.04600207724778428
YOLOv4 default,2151,0.46373333333333333,0.04600207724778428
YOLOv4 default,2152,0.46373333333333333,0.04600207724778428
YOLOv4 default,2153,0.46373333333333333,0.04600207724778428
YOLOv4 default,2154,0.46373333333333333,0.04600207724778428
YOLOv4 default,2155,0.46373333333333333,0.04600207724778428
YOLOv4 default,2156,0.46373333333333333,0.04600207724778428
YOLOv4 default,2157,0.46373333333333333,0.04600207724778428
YOLOv4 default,2158,0.46373333333333333,0.04600207724778428
YOLOv4 default,2159,0.46373333333333333,0.04600207724778428
YOLOv4 default,2160,0.46373333333333333,0.04600207724778428
YOLOv4 default,2161,0.46373333333333333,0.04600207724778428
YOLOv4 default,2162,0.46373333333333333,0.04600207724778428
YOLOv4 default,2163,0.46373333333333333,0.04600207724778428
YOLOv4 default,2164,0.46373333333333333,0.04600207724778428
YOLOv4 default,2165,0.46373333333333333,0.04600207724778428
YOLOv4 default,2166,0.46373333333333333,0.04600207724778428
YOLOv4 default,2167,0.46373333333333333,0.04600207724778428
YOLOv4 default,2168,0.46373333333333333,0.04600207724778428
YOLOv4 default,2169,0.46373333333333333,0.04600207724778428
YOLOv4 default,2170,0.46373333333333333,0.04600207724778428
YOLOv4 default,2171,0.46373333333333333,0.04600207724778428
YOLOv4 default,2172,0.46373333333333333,0.04600207724778428
YOLOv4 default,2173,0.46373333333333333,0.04600207724778428
YOLOv4 default,2174,0.46373333333333333,0.04600207724778428
YOLOv4 default,2175,0.46373333333333333,0.04600207724778428
YOLOv4 default,2176,0.46373333333333333,0.04600207724778428
YOLOv4 default,2177,0.46373333333333333,0.04600207724778428
YOLOv4 default,2178,0.46373333333333333,0.04600207724778428
YOLOv4 default,2179,0.46373333333333333,0.04600207724778428
YOLOv4 default,2180,0.46373333333333333,0.04600207724778428
YOLOv4 default,2181,0.46373333333333333,0.04600207724778428
YOLOv4 default,2182,0.46373333333333333,0.04600207724778428
YOLOv4 default,2183,0.46373333333333333,0.04600207724778428
YOLOv4 default,2184,0.46373333333333333,0.04600207724778428
YOLOv4 default,2185,0.46373333333333333,0.04600207724778428
YOLOv4 default,2186,0.46373333333333333,0.04600207724778428
YOLOv4 default,2187,0.46373333333333333,0.04600207724778428
YOLOv4 default,2188,0.46373333333333333,0.04600207724778428
YOLOv4 default,2189,0.46373333333333333,0.04600207724778428
YOLOv4 default,2190,0.46373333333333333,0.04600207724778428
YOLOv4 default,2191,0.46373333333333333,0.04600207724778428
YOLOv4 default,2192,0.46373333333333333,0.04600207724778428
YOLOv4 default,2193,0.46373333333333333,0.04600207724778428
YOLOv4 default,2194,0.46373333333333333,0.04600207724778428
YOLOv4 default,2195,0.46373333333333333,0.04600207724778428
YOLOv4 default,2196,0.46373333333333333,0.04600207724778428
YOLOv4 default,2197,0.46373333333333333,0.04600207724778428
YOLOv4 default,2198,0.46373333333333333,0.04600207724778428
YOLOv4 default,2199,0.46373333333333333,0.04600207724778428
YOLOv4 default,2200,0.47841266666666665,0.007411675134917577
YOLOv4 default,2201,0.4784333333333333,0.014829063055739927
YOLOv4 default,2202,0.4784333333333333,0.014829063055739927
YOLOv4 default,2203,0.4784333333333333,0.014829063055739927
YOLOv4 default,2204,0.4784333333333333,0.014829063055739927
YOLOv4 default,2205,0.4784333333333333,0.014829063055739927
YOLOv4 default,2206,0.4784333333333333,0.014829063055739927
YOLOv4 default,2207,0.4784333333333333,0.014829063055739927
YOLOv4 default,2208,0.4784333333333333,0.014829063055739927
YOLOv4 default,2209,0.4784333333333333,0.014829063055739927
YOLOv4 default,2210,0.4784333333333333,0.014829063055739927
YOLOv4 default,2211,0.4784333333333333,0.014829063055739927
YOLOv4 default,2212,0.4784333333333333,0.014829063055739927
YOLOv4 default,2213,0.4784333333333333,0.014829063055739927
YOLOv4 default,2214,0.4784333333333333,0.014829063055739927
YOLOv4 default,2215,0.4784333333333333,0.014829063055739927
YOLOv4 default,2216,0.4784333333333333,0.014829063055739927
YOLOv4 default,2217,0.4784333333333333,0.014829063055739927
YOLOv4 default,2218,0.4784333333333333,0.014829063055739927
YOLOv4 default,2219,0.4784333333333333,0.014829063055739927
YOLOv4 default,2220,0.4784333333333333,0.014829063055739927
YOLOv4 default,2221,0.4784333333333333,0.014829063055739927
YOLOv4 default,2222,0.4784333333333333,0.014829063055739927
YOLOv4 default,2223,0.4784333333333333,0.014829063055739927
YOLOv4 default,2224,0.4784333333333333,0.014829063055739927
YOLOv4 default,2225,0.4784333333333333,0.014829063055739927
YOLOv4 default,2226,0.4784333333333333,0.014829063055739927
YOLOv4 default,2227,0.4784333333333333,0.014829063055739927
YOLOv4 default,2228,0.4784333333333333,0.014829063055739927
YOLOv4 default,2229,0.4784333333333333,0.014829063055739927
YOLOv4 default,2230,0.4784333333333333,0.014829063055739927
YOLOv4 default,2231,0.4784333333333333,0.014829063055739927
YOLOv4 default,2232,0.4784333333333333,0.014829063055739927
YOLOv4 default,2233,0.4784333333333333,0.014829063055739927
YOLOv4 default,2234,0.4784333333333333,0.014829063055739927
YOLOv4 default,2235,0.4784333333333333,0.014829063055739927
YOLOv4 default,2236,0.4784333333333333,0.014829063055739927
YOLOv4 default,2237,0.4784333333333333,0.014829063055739927
YOLOv4 default,2238,0.4784333333333333,0.014829063055739927
YOLOv4 default,2239,0.4784333333333333,0.014829063055739927
YOLOv4 default,2240,0.4784333333333333,0.014829063055739927
YOLOv4 default,2241,0.4784333333333333,0.014829063055739927
YOLOv4 default,2242,0.4784333333333333,0.014829063055739927
YOLOv4 default,2243,0.4784333333333333,0.014829063055739927
YOLOv4 default,2244,0.4784333333333333,0.014829063055739927
YOLOv4 default,2245,0.4784333333333333,0.014829063055739927
YOLOv4 default,2246,0.4784333333333333,0.014829063055739927
YOLOv4 default,2247,0.4784333333333333,0.014829063055739927
YOLOv4 default,2248,0.4784333333333333,0.014829063055739927
YOLOv4 default,2249,0.4784333333333333,0.014829063055739927
YOLOv4 default,2250,0.4784333333333333,0.014829063055739927
YOLOv4 default,2251,0.4784333333333333,0.014829063055739927
YOLOv4 default,2252,0.4784333333333333,0.014829063055739927
YOLOv4 default,2253,0.4784333333333333,0.014829063055739927
YOLOv4 default,2254,0.4784333333333333,0.014829063055739927
YOLOv4 default,2255,0.4784333333333333,0.014829063055739927
YOLOv4 default,2256,0.4784333333333333,0.014829063055739927
YOLOv4 default,2257,0.4784333333333333,0.014829063055739927
YOLOv4 default,2258,0.4784333333333333,0.014829063055739927
YOLOv4 default,2259,0.4784333333333333,0.014829063055739927
YOLOv4 default,2260,0.4784333333333333,0.014829063055739927
YOLOv4 default,2261,0.4784333333333333,0.014829063055739927
YOLOv4 default,2262,0.4784333333333333,0.014829063055739927
YOLOv4 default,2263,0.4784333333333333,0.014829063055739927
YOLOv4 default,2264,0.4784333333333333,0.014829063055739927
YOLOv4 default,2265,0.4784333333333333,0.014829063055739927
YOLOv4 default,2266,0.4784333333333333,0.014829063055739927
YOLOv4 default,2267,0.4784333333333333,0.014829063055739927
YOLOv4 default,2268,0.4784333333333333,0.014829063055739927
YOLOv4 default,2269,0.4784333333333333,0.014829063055739927
YOLOv4 default,2270,0.4784333333333333,0.014829063055739927
YOLOv4 default,2271,0.4784333333333333,0.014829063055739927
YOLOv4 default,2272,0.4784333333333333,0.014829063055739927
YOLOv4 default,2273,0.4784333333333333,0.014829063055739927
YOLOv4 default,2274,0.4784333333333333,0.014829063055739927
YOLOv4 default,2275,0.4784333333333333,0.014829063055739927
YOLOv4 default,2276,0.4784333333333333,0.014829063055739927
YOLOv4 default,2277,0.4784333333333333,0.014829063055739927
YOLOv4 default,2278,0.4784333333333333,0.014829063055739927
YOLOv4 default,2279,0.4784333333333333,0.014829063055739927
YOLOv4 default,2280,0.4784333333333333,0.014829063055739927
YOLOv4 default,2281,0.4784333333333333,0.014829063055739927
YOLOv4 default,2282,0.4784333333333333,0.014829063055739927
YOLOv4 default,2283,0.4784333333333333,0.014829063055739927
YOLOv4 default,2284,0.4784333333333333,0.014829063055739927
YOLOv4 default,2285,0.4784333333333333,0.014829063055739927
YOLOv4 default,2286,0.4784333333333333,0.014829063055739927
YOLOv4 default,2287,0.4784333333333333,0.014829063055739927
YOLOv4 default,2288,0.4784333333333333,0.014829063055739927
YOLOv4 default,2289,0.4784333333333333,0.014829063055739927
YOLOv4 default,2290,0.4784333333333333,0.014829063055739927
YOLOv4 default,2291,0.4784333333333333,0.014829063055739927
YOLOv4 default,2292,0.4784333333333333,0.014829063055739927
YOLOv4 default,2293,0.4784333333333333,0.014829063055739927
YOLOv4 default,2294,0.4784333333333333,0.014829063055739927
YOLOv4 default,2295,0.4784333333333333,0.014829063055739927
YOLOv4 default,2296,0.4784333333333333,0.014829063055739927
YOLOv4 default,2297,0.4784333333333333,0.014829063055739927
YOLOv4 default,2298,0.4784333333333333,0.014829063055739927
YOLOv4 default,2299,0.4784333333333333,0.014829063055739927
YOLOv4 default,2300,0.45779422222222216,0.007429461229489921
YOLOv4 default,2301,0.4578,0.014850028058334883
YOLOv4 default,2302,0.4578,0.014850028058334883
YOLOv4 default,2303,0.4578,0.014850028058334883
YOLOv4 default,2304,0.4578,0.014850028058334883
YOLOv4 default,2305,0.4578,0.014850028058334883
YOLOv4 default,2306,0.4578,0.014850028058334883
YOLOv4 default,2307,0.4578,0.014850028058334883
YOLOv4 default,2308,0.4578,0.014850028058334883
YOLOv4 default,2309,0.4578,0.014850028058334883
YOLOv4 default,2310,0.4578,0.014850028058334883
YOLOv4 default,2311,0.4578,0.014850028058334883
YOLOv4 default,2312,0.4578,0.014850028058334883
YOLOv4 default,2313,0.4578,0.014850028058334883
YOLOv4 default,2314,0.4578,0.014850028058334883
YOLOv4 default,2315,0.4578,0.014850028058334883
YOLOv4 default,2316,0.4578,0.014850028058334883
YOLOv4 default,2317,0.4578,0.014850028058334883
YOLOv4 default,2318,0.4578,0.014850028058334883
YOLOv4 default,2319,0.4578,0.014850028058334883
YOLOv4 default,2320,0.4578,0.014850028058334883
YOLOv4 default,2321,0.4578,0.014850028058334883
YOLOv4 default,2322,0.4578,0.014850028058334883
YOLOv4 default,2323,0.4578,0.014850028058334883
YOLOv4 default,2324,0.4578,0.014850028058334883
YOLOv4 default,2325,0.4578,0.014850028058334883
YOLOv4 default,2326,0.4578,0.014850028058334883
YOLOv4 default,2327,0.4578,0.014850028058334883
YOLOv4 default,2328,0.4578,0.014850028058334883
YOLOv4 default,2329,0.4578,0.014850028058334883
YOLOv4 default,2330,0.4578,0.014850028058334883
YOLOv4 default,2331,0.4578,0.014850028058334883
YOLOv4 default,2332,0.4578,0.014850028058334883
YOLOv4 default,2333,0.4578,0.014850028058334883
YOLOv4 default,2334,0.4578,0.014850028058334883
YOLOv4 default,2335,0.4578,0.014850028058334883
YOLOv4 default,2336,0.4578,0.014850028058334883
YOLOv4 default,2337,0.4578,0.014850028058334883
YOLOv4 default,2338,0.4578,0.014850028058334883
YOLOv4 default,2339,0.4578,0.014850028058334883
YOLOv4 default,2340,0.4578,0.014850028058334883
YOLOv4 default,2341,0.4578,0.014850028058334883
YOLOv4 default,2342,0.4578,0.014850028058334883
YOLOv4 default,2343,0.4578,0.014850028058334883
YOLOv4 default,2344,0.4578,0.014850028058334883
YOLOv4 default,2345,0.4578,0.014850028058334883
YOLOv4 default,2346,0.4578,0.014850028058334883
YOLOv4 default,2347,0.4578,0.014850028058334883
YOLOv4 default,2348,0.4578,0.014850028058334883
YOLOv4 default,2349,0.4578,0.014850028058334883
YOLOv4 default,2350,0.4578,0.014850028058334883
YOLOv4 default,2351,0.4578,0.014850028058334883
YOLOv4 default,2352,0.4578,0.014850028058334883
YOLOv4 default,2353,0.4578,0.014850028058334883
YOLOv4 default,2354,0.4578,0.014850028058334883
YOLOv4 default,2355,0.4578,0.014850028058334883
YOLOv4 default,2356,0.4578,0.014850028058334883
YOLOv4 default,2357,0.4578,0.014850028058334883
YOLOv4 default,2358,0.4578,0.014850028058334883
YOLOv4 default,2359,0.4578,0.014850028058334883
YOLOv4 default,2360,0.4578,0.014850028058334883
YOLOv4 default,2361,0.4578,0.014850028058334883
YOLOv4 default,2362,0.4578,0.014850028058334883
YOLOv4 default,2363,0.4578,0.014850028058334883
YOLOv4 default,2364,0.4578,0.014850028058334883
YOLOv4 default,2365,0.4578,0.014850028058334883
YOLOv4 default,2366,0.4578,0.014850028058334883
YOLOv4 default,2367,0.4578,0.014850028058334883
YOLOv4 default,2368,0.4578,0.014850028058334883
YOLOv4 default,2369,0.4578,0.014850028058334883
YOLOv4 default,2370,0.4578,0.014850028058334883
YOLOv4 default,2371,0.4578,0.014850028058334883
YOLOv4 default,2372,0.4578,0.014850028058334883
YOLOv4 default,2373,0.4578,0.014850028058334883
